"(((Jack:Spades),(Four:Spades)),((Six:Hearts),(Two:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Six:Hearts),(Two:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Six:Hearts),(Two:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Six:Hearts),(Three:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Six:Hearts),(Three:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Six:Hearts),(Three:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Six:Hearts),(Five:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Six:Hearts),(Five:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Six:Hearts),(Five:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Six:Hearts),(Six:Diamonds)))",12
"(((Jack:Spades),(Four:Spades)),((Six:Spades),(Two:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Six:Spades),(Two:Spades)))",4
"(((Jack:Spades),(Four:Spades)),((Six:Spades),(Three:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Six:Spades),(Three:Spades)))",4
"(((Jack:Spades),(Four:Spades)),((Six:Spades),(Five:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Six:Spades),(Five:Spades)))",4
"(((Jack:Spades),(Four:Spades)),((Six:Spades),(Six:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Seven:Hearts),(Two:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Seven:Hearts),(Two:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Seven:Hearts),(Two:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Seven:Hearts),(Three:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Seven:Hearts),(Three:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Seven:Hearts),(Three:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Seven:Hearts),(Five:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Seven:Hearts),(Five:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Seven:Hearts),(Five:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Seven:Hearts),(Six:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Seven:Hearts),(Six:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Seven:Hearts),(Six:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Seven:Hearts),(Seven:Diamonds)))",12
"(((Jack:Spades),(Four:Spades)),((Seven:Spades),(Two:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Seven:Spades),(Two:Spades)))",4
"(((Jack:Spades),(Four:Spades)),((Seven:Spades),(Three:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Seven:Spades),(Three:Spades)))",4
"(((Jack:Spades),(Four:Spades)),((Seven:Spades),(Five:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Seven:Spades),(Five:Spades)))",4
"(((Jack:Spades),(Four:Spades)),((Seven:Spades),(Six:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Seven:Spades),(Six:Spades)))",4
"(((Jack:Spades),(Four:Spades)),((Seven:Spades),(Seven:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Eight:Hearts),(Two:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Eight:Hearts),(Two:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Eight:Hearts),(Two:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Eight:Hearts),(Three:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Eight:Hearts),(Three:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Eight:Hearts),(Three:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Eight:Hearts),(Five:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Eight:Hearts),(Five:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Eight:Hearts),(Five:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Eight:Hearts),(Six:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Eight:Hearts),(Six:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Eight:Hearts),(Six:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Eight:Hearts),(Seven:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Eight:Hearts),(Seven:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Eight:Hearts),(Seven:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Eight:Hearts),(Eight:Diamonds)))",12
"(((Jack:Spades),(Four:Spades)),((Eight:Spades),(Two:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Eight:Spades),(Two:Spades)))",4
"(((Jack:Spades),(Four:Spades)),((Eight:Spades),(Three:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Eight:Spades),(Three:Spades)))",4
"(((Jack:Spades),(Four:Spades)),((Eight:Spades),(Five:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Eight:Spades),(Five:Spades)))",4
"(((Jack:Spades),(Four:Spades)),((Eight:Spades),(Six:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Eight:Spades),(Six:Spades)))",4
"(((Jack:Spades),(Four:Spades)),((Eight:Spades),(Seven:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Eight:Spades),(Seven:Spades)))",4
"(((Jack:Spades),(Four:Spades)),((Eight:Spades),(Eight:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Nine:Hearts),(Two:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Nine:Hearts),(Two:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Nine:Hearts),(Two:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Nine:Hearts),(Three:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Nine:Hearts),(Three:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Nine:Hearts),(Three:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Nine:Hearts),(Five:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Nine:Hearts),(Five:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Nine:Hearts),(Five:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Nine:Hearts),(Six:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Nine:Hearts),(Six:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Nine:Hearts),(Six:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Nine:Hearts),(Seven:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Nine:Hearts),(Seven:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Nine:Hearts),(Seven:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Nine:Hearts),(Eight:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Nine:Hearts),(Eight:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Nine:Hearts),(Eight:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Nine:Hearts),(Nine:Diamonds)))",12
"(((Jack:Spades),(Four:Spades)),((Nine:Spades),(Two:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Nine:Spades),(Two:Spades)))",4
"(((Jack:Spades),(Four:Spades)),((Nine:Spades),(Three:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Nine:Spades),(Three:Spades)))",4
"(((Jack:Spades),(Four:Spades)),((Nine:Spades),(Five:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Nine:Spades),(Five:Spades)))",4
"(((Jack:Spades),(Four:Spades)),((Nine:Spades),(Six:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Nine:Spades),(Six:Spades)))",4
"(((Jack:Spades),(Four:Spades)),((Nine:Spades),(Seven:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Nine:Spades),(Seven:Spades)))",4
"(((Jack:Spades),(Four:Spades)),((Nine:Spades),(Eight:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Nine:Spades),(Eight:Spades)))",4
"(((Jack:Spades),(Four:Spades)),((Nine:Spades),(Nine:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Ten:Hearts),(Two:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Ten:Hearts),(Two:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Ten:Hearts),(Two:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Ten:Hearts),(Three:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Ten:Hearts),(Three:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Ten:Hearts),(Three:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Ten:Hearts),(Five:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Ten:Hearts),(Five:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Ten:Hearts),(Five:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Ten:Hearts),(Six:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Ten:Hearts),(Six:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Ten:Hearts),(Six:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Ten:Hearts),(Seven:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Ten:Hearts),(Seven:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Ten:Hearts),(Seven:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Ten:Hearts),(Eight:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Ten:Hearts),(Eight:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Ten:Hearts),(Eight:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Ten:Hearts),(Nine:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Ten:Hearts),(Nine:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Ten:Hearts),(Nine:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Ten:Hearts),(Ten:Diamonds)))",12
"(((Jack:Spades),(Four:Spades)),((Ten:Spades),(Two:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Ten:Spades),(Two:Spades)))",4
"(((Jack:Spades),(Four:Spades)),((Ten:Spades),(Three:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Ten:Spades),(Three:Spades)))",4
"(((Jack:Spades),(Four:Spades)),((Ten:Spades),(Five:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Ten:Spades),(Five:Spades)))",4
"(((Jack:Spades),(Four:Spades)),((Ten:Spades),(Six:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Ten:Spades),(Six:Spades)))",4
"(((Jack:Spades),(Four:Spades)),((Ten:Spades),(Seven:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Ten:Spades),(Seven:Spades)))",4
"(((Jack:Spades),(Four:Spades)),((Ten:Spades),(Eight:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Ten:Spades),(Eight:Spades)))",4
"(((Jack:Spades),(Four:Spades)),((Ten:Spades),(Nine:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Ten:Spades),(Nine:Spades)))",4
"(((Jack:Spades),(Four:Spades)),((Ten:Spades),(Ten:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Jack:Hearts),(Two:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Jack:Hearts),(Two:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Jack:Hearts),(Two:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Jack:Hearts),(Three:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Jack:Hearts),(Three:Hearts)))",12
"(((Jack:Spades),(Four:Spades)),((Jack:Hearts),(Three:Spades)))",12
"(((Jack:Spades),(Four:Spades)),((Jack:Hearts),(Four:Diamonds)))",24
"(((Jack:Spades),(Four:Spades)),((Jack:Hearts),(Four:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Two:Diamonds),(Two:Clubs)))",12
"(((Jack:Spades),(Five:Hearts)),((Two:Hearts),(Two:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Two:Spades),(Two:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Two:Spades),(Two:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Three:Diamonds),(Two:Clubs)))",24
"(((Jack:Spades),(Five:Hearts)),((Three:Diamonds),(Two:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Three:Diamonds),(Two:Hearts)))",24
"(((Jack:Spades),(Five:Hearts)),((Three:Diamonds),(Two:Spades)))",24
"(((Jack:Spades),(Five:Hearts)),((Three:Diamonds),(Three:Clubs)))",12
"(((Jack:Spades),(Five:Hearts)),((Three:Hearts),(Two:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Three:Hearts),(Two:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Three:Hearts),(Two:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Three:Hearts),(Three:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Three:Spades),(Two:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Three:Spades),(Two:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Three:Spades),(Two:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Three:Spades),(Three:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Three:Spades),(Three:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Four:Diamonds),(Two:Clubs)))",24
"(((Jack:Spades),(Five:Hearts)),((Four:Diamonds),(Two:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Four:Diamonds),(Two:Hearts)))",24
"(((Jack:Spades),(Five:Hearts)),((Four:Diamonds),(Two:Spades)))",24
"(((Jack:Spades),(Five:Hearts)),((Four:Diamonds),(Three:Clubs)))",24
"(((Jack:Spades),(Five:Hearts)),((Four:Diamonds),(Three:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Four:Diamonds),(Three:Hearts)))",24
"(((Jack:Spades),(Five:Hearts)),((Four:Diamonds),(Three:Spades)))",24
"(((Jack:Spades),(Five:Hearts)),((Four:Diamonds),(Four:Clubs)))",12
"(((Jack:Spades),(Five:Hearts)),((Four:Hearts),(Two:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Four:Hearts),(Two:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Four:Hearts),(Two:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Four:Hearts),(Three:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Four:Hearts),(Three:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Four:Hearts),(Three:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Four:Hearts),(Four:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Four:Spades),(Two:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Four:Spades),(Two:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Four:Spades),(Two:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Four:Spades),(Three:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Four:Spades),(Three:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Four:Spades),(Three:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Four:Spades),(Four:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Four:Spades),(Four:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Two:Clubs)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Two:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Two:Hearts)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Two:Spades)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Three:Clubs)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Three:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Three:Hearts)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Three:Spades)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Four:Clubs)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Four:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Four:Hearts)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Four:Spades)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Five:Clubs)))",12
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Six:Clubs)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Six:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Six:Hearts)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Six:Spades)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Seven:Clubs)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Seven:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Seven:Hearts)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Seven:Spades)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Eight:Clubs)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Eight:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Eight:Hearts)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Eight:Spades)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Nine:Clubs)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Nine:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Nine:Hearts)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Nine:Spades)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Ten:Clubs)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Ten:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Ten:Hearts)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Diamonds),(Ten:Spades)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Spades),(Two:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Spades),(Two:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Five:Spades),(Two:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Five:Spades),(Three:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Spades),(Three:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Five:Spades),(Three:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Five:Spades),(Four:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Spades),(Four:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Five:Spades),(Four:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Five:Spades),(Five:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Spades),(Six:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Spades),(Six:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Five:Spades),(Six:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Five:Spades),(Seven:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Spades),(Seven:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Five:Spades),(Seven:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Five:Spades),(Eight:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Spades),(Eight:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Five:Spades),(Eight:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Five:Spades),(Nine:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Spades),(Nine:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Five:Spades),(Nine:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Five:Spades),(Ten:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Five:Spades),(Ten:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Five:Spades),(Ten:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Six:Diamonds),(Two:Clubs)))",24
"(((Jack:Spades),(Five:Hearts)),((Six:Diamonds),(Two:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Six:Diamonds),(Two:Hearts)))",24
"(((Jack:Spades),(Five:Hearts)),((Six:Diamonds),(Two:Spades)))",24
"(((Jack:Spades),(Five:Hearts)),((Six:Diamonds),(Three:Clubs)))",24
"(((Jack:Spades),(Five:Hearts)),((Six:Diamonds),(Three:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Six:Diamonds),(Three:Hearts)))",24
"(((Jack:Spades),(Five:Hearts)),((Six:Diamonds),(Three:Spades)))",24
"(((Jack:Spades),(Five:Hearts)),((Six:Diamonds),(Four:Clubs)))",24
"(((Jack:Spades),(Five:Hearts)),((Six:Diamonds),(Four:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Six:Diamonds),(Four:Hearts)))",24
"(((Jack:Spades),(Five:Hearts)),((Six:Diamonds),(Four:Spades)))",24
"(((Jack:Spades),(Five:Hearts)),((Six:Diamonds),(Six:Clubs)))",12
"(((Jack:Spades),(Five:Hearts)),((Six:Hearts),(Two:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Six:Hearts),(Two:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Six:Hearts),(Two:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Six:Hearts),(Three:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Six:Hearts),(Three:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Six:Hearts),(Three:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Six:Hearts),(Four:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Six:Hearts),(Four:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Six:Hearts),(Four:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Six:Hearts),(Six:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Six:Spades),(Two:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Six:Spades),(Two:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Six:Spades),(Two:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Six:Spades),(Three:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Six:Spades),(Three:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Six:Spades),(Three:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Six:Spades),(Four:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Six:Spades),(Four:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Six:Spades),(Four:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Six:Spades),(Six:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Six:Spades),(Six:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Seven:Diamonds),(Two:Clubs)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Diamonds),(Two:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Diamonds),(Two:Hearts)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Diamonds),(Two:Spades)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Diamonds),(Three:Clubs)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Diamonds),(Three:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Diamonds),(Three:Hearts)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Diamonds),(Three:Spades)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Diamonds),(Four:Clubs)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Diamonds),(Four:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Diamonds),(Four:Hearts)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Diamonds),(Four:Spades)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Diamonds),(Six:Clubs)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Diamonds),(Six:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Diamonds),(Six:Hearts)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Diamonds),(Six:Spades)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Diamonds),(Seven:Clubs)))",12
"(((Jack:Spades),(Five:Hearts)),((Seven:Hearts),(Two:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Hearts),(Two:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Seven:Hearts),(Two:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Seven:Hearts),(Three:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Hearts),(Three:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Seven:Hearts),(Three:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Seven:Hearts),(Four:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Hearts),(Four:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Seven:Hearts),(Four:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Seven:Hearts),(Six:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Hearts),(Six:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Seven:Hearts),(Six:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Seven:Hearts),(Seven:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Spades),(Two:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Spades),(Two:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Seven:Spades),(Two:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Seven:Spades),(Three:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Spades),(Three:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Seven:Spades),(Three:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Seven:Spades),(Four:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Spades),(Four:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Seven:Spades),(Four:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Seven:Spades),(Six:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Spades),(Six:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Seven:Spades),(Six:Spades)))",12
"(((Jack:Spades),(Five:Hearts)),((Seven:Spades),(Seven:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Seven:Spades),(Seven:Hearts)))",12
"(((Jack:Spades),(Five:Hearts)),((Eight:Diamonds),(Two:Clubs)))",24
"(((Jack:Spades),(Five:Hearts)),((Eight:Diamonds),(Two:Diamonds)))",24
"(((Jack:Spades),(Five:Hearts)),((Eight:Diamonds),(Two:Hearts)))",24
