"(((King:Spades),(Two:Hearts)),((Eight:Hearts),(Seven:Spades)))",0.5418,8.1e-3,0.4501
"(((King:Spades),(Two:Hearts)),((Eight:Hearts),(Eight:Diamonds)))",0.2984,4.9e-3,0.6967
"(((King:Spades),(Two:Hearts)),((Eight:Spades),(Three:Diamonds)))",0.5574,7.7e-3,0.4349
"(((King:Spades),(Two:Hearts)),((Eight:Spades),(Three:Hearts)))",0.558,8.7e-3,0.4333
"(((King:Spades),(Two:Hearts)),((Eight:Spades),(Three:Spades)))",0.5263,8.6e-3,0.4651
"(((King:Spades),(Two:Hearts)),((Eight:Spades),(Four:Diamonds)))",0.5956,7.9e-3,0.3965
"(((King:Spades),(Two:Hearts)),((Eight:Spades),(Four:Hearts)))",0.5918,8.5e-3,0.3997
"(((King:Spades),(Two:Hearts)),((Eight:Spades),(Four:Spades)))",0.5638,8.8e-3,0.4274
"(((King:Spades),(Two:Hearts)),((Eight:Spades),(Five:Diamonds)))",0.5404,7.5e-3,0.4521
"(((King:Spades),(Two:Hearts)),((Eight:Spades),(Five:Hearts)))",0.5336,7.6e-3,0.4588
"(((King:Spades),(Two:Hearts)),((Eight:Spades),(Five:Spades)))",0.5094,7.8e-3,0.4828
"(((King:Spades),(Two:Hearts)),((Eight:Spades),(Six:Diamonds)))",0.5332,7.0e-3,0.4598
"(((King:Spades),(Two:Hearts)),((Eight:Spades),(Six:Hearts)))",0.5279,6.9e-3,0.4652
"(((King:Spades),(Two:Hearts)),((Eight:Spades),(Six:Spades)))",0.5116,7.8e-3,0.4806
"(((King:Spades),(Two:Hearts)),((Eight:Spades),(Seven:Diamonds)))",0.5515,8.5e-3,0.44
"(((King:Spades),(Two:Hearts)),((Eight:Spades),(Seven:Hearts)))",0.5426,8.1e-3,0.4493
"(((King:Spades),(Two:Hearts)),((Eight:Spades),(Seven:Spades)))",0.5295,8.7e-3,0.4618
"(((King:Spades),(Two:Hearts)),((Eight:Spades),(Eight:Diamonds)))",0.3091,5.7e-3,0.6852
"(((King:Spades),(Two:Hearts)),((Eight:Spades),(Eight:Hearts)))",0.2985,4.9e-3,0.6966
"(((King:Spades),(Two:Hearts)),((Nine:Diamonds),(Three:Clubs)))",0.6025,7.1e-3,0.3904
"(((King:Spades),(Two:Hearts)),((Nine:Diamonds),(Three:Diamonds)))",0.5608,7.3e-3,0.4319
"(((King:Spades),(Two:Hearts)),((Nine:Diamonds),(Three:Hearts)))",0.6038,7.5e-3,0.3887
"(((King:Spades),(Two:Hearts)),((Nine:Diamonds),(Three:Spades)))",0.6053,7.7e-3,0.387
"(((King:Spades),(Two:Hearts)),((Nine:Diamonds),(Four:Clubs)))",0.6496,7.7e-3,0.3427
"(((King:Spades),(Two:Hearts)),((Nine:Diamonds),(Four:Diamonds)))",0.6074,8.1e-3,0.3845
"(((King:Spades),(Two:Hearts)),((Nine:Diamonds),(Four:Hearts)))",0.6461,8.0e-3,0.3459
"(((King:Spades),(Two:Hearts)),((Nine:Diamonds),(Four:Spades)))",0.6529,8.5e-3,0.3386
"(((King:Spades),(Two:Hearts)),((Nine:Diamonds),(Five:Clubs)))",0.5866,6.7e-3,0.4067
"(((King:Spades),(Two:Hearts)),((Nine:Diamonds),(Five:Diamonds)))",0.5629,7.7e-3,0.4294
"(((King:Spades),(Two:Hearts)),((Nine:Diamonds),(Five:Hearts)))",0.5848,7.4e-3,0.4078
"(((King:Spades),(Two:Hearts)),((Nine:Diamonds),(Five:Spades)))",0.5911,7.8e-3,0.4011
"(((King:Spades),(Two:Hearts)),((Nine:Diamonds),(Six:Clubs)))",0.5768,6.5e-3,0.4167
"(((King:Spades),(Two:Hearts)),((Nine:Diamonds),(Six:Diamonds)))",0.552,7.3e-3,0.4407
"(((King:Spades),(Two:Hearts)),((Nine:Diamonds),(Six:Hearts)))",0.5754,6.8e-3,0.4178
"(((King:Spades),(Two:Hearts)),((Nine:Diamonds),(Six:Spades)))",0.5812,7.7e-3,0.4111
"(((King:Spades),(Two:Hearts)),((Nine:Diamonds),(Seven:Clubs)))",0.5963,8.0e-3,0.3957
"(((King:Spades),(Two:Hearts)),((Nine:Diamonds),(Seven:Diamonds)))",0.5728,8.4e-3,0.4188
"(((King:Spades),(Two:Hearts)),((Nine:Diamonds),(Seven:Hearts)))",0.594,7.7e-3,0.3983
"(((King:Spades),(Two:Hearts)),((Nine:Diamonds),(Seven:Spades)))",0.6041,8.4e-3,0.3875
"(((King:Spades),(Two:Hearts)),((Nine:Diamonds),(Eight:Clubs)))",0.5564,7.6e-3,0.436
"(((King:Spades),(Two:Hearts)),((Nine:Diamonds),(Eight:Diamonds)))",0.5407,8.2e-3,0.4511
"(((King:Spades),(Two:Hearts)),((Nine:Diamonds),(Eight:Hearts)))",0.5534,7.7e-3,0.4389
"(((King:Spades),(Two:Hearts)),((Nine:Diamonds),(Eight:Spades)))",0.5639,8.5e-3,0.4276
"(((King:Spades),(Two:Hearts)),((Nine:Diamonds),(Nine:Clubs)))",0.3209,4.4e-3,0.6747
"(((King:Spades),(Two:Hearts)),((Nine:Hearts),(Three:Diamonds)))",0.6041,7.6e-3,0.3883
"(((King:Spades),(Two:Hearts)),((Nine:Hearts),(Three:Hearts)))",0.5816,8.1e-3,0.4103
"(((King:Spades),(Two:Hearts)),((Nine:Hearts),(Three:Spades)))",0.6042,8.3e-3,0.3875
"(((King:Spades),(Two:Hearts)),((Nine:Hearts),(Four:Diamonds)))",0.6463,8.2e-3,0.3455
"(((King:Spades),(Two:Hearts)),((Nine:Hearts),(Four:Hearts)))",0.6126,8.6e-3,0.3788
"(((King:Spades),(Two:Hearts)),((Nine:Hearts),(Four:Spades)))",0.6521,8.8e-3,0.3391
"(((King:Spades),(Two:Hearts)),((Nine:Hearts),(Five:Diamonds)))",0.5854,7.4e-3,0.4072
"(((King:Spades),(Two:Hearts)),((Nine:Hearts),(Five:Hearts)))",0.5508,7.7e-3,0.4415
"(((King:Spades),(Two:Hearts)),((Nine:Hearts),(Five:Spades)))",0.5867,7.9e-3,0.4054
"(((King:Spades),(Two:Hearts)),((Nine:Hearts),(Six:Diamonds)))",0.5752,6.8e-3,0.418
"(((King:Spades),(Two:Hearts)),((Nine:Hearts),(Six:Hearts)))",0.5404,6.9e-3,0.4527
"(((King:Spades),(Two:Hearts)),((Nine:Hearts),(Six:Spades)))",0.5739,7.1e-3,0.419
"(((King:Spades),(Two:Hearts)),((Nine:Hearts),(Seven:Diamonds)))",0.594,7.7e-3,0.3983
"(((King:Spades),(Two:Hearts)),((Nine:Hearts),(Seven:Hearts)))",0.5482,7.7e-3,0.4441
"(((King:Spades),(Two:Hearts)),((Nine:Hearts),(Seven:Spades)))",0.5955,8.1e-3,0.3964
"(((King:Spades),(Two:Hearts)),((Nine:Hearts),(Eight:Diamonds)))",0.5533,7.7e-3,0.439
"(((King:Spades),(Two:Hearts)),((Nine:Hearts),(Eight:Hearts)))",0.5089,7.3e-3,0.4838
"(((King:Spades),(Two:Hearts)),((Nine:Hearts),(Eight:Spades)))",0.5524,7.7e-3,0.4399
"(((King:Spades),(Two:Hearts)),((Nine:Hearts),(Nine:Diamonds)))",0.3151,4.5e-3,0.6804
"(((King:Spades),(Two:Hearts)),((Nine:Spades),(Three:Diamonds)))",0.6059,7.8e-3,0.3863
"(((King:Spades),(Two:Hearts)),((Nine:Spades),(Three:Hearts)))",0.6075,8.4e-3,0.3841
"(((King:Spades),(Two:Hearts)),((Nine:Spades),(Three:Spades)))",0.5755,8.1e-3,0.4164
"(((King:Spades),(Two:Hearts)),((Nine:Spades),(Four:Diamonds)))",0.6532,8.6e-3,0.3382
"(((King:Spades),(Two:Hearts)),((Nine:Spades),(Four:Hearts)))",0.6522,8.8e-3,0.339
"(((King:Spades),(Two:Hearts)),((Nine:Spades),(Four:Spades)))",0.6241,9.0e-3,0.3669
"(((King:Spades),(Two:Hearts)),((Nine:Spades),(Five:Diamonds)))",0.5916,7.9e-3,0.4005
"(((King:Spades),(Two:Hearts)),((Nine:Spades),(Five:Hearts)))",0.5865,7.9e-3,0.4056
"(((King:Spades),(Two:Hearts)),((Nine:Spades),(Five:Spades)))",0.5598,8.0e-3,0.4322
"(((King:Spades),(Two:Hearts)),((Nine:Spades),(Six:Diamonds)))",0.5814,7.4e-3,0.4112
"(((King:Spades),(Two:Hearts)),((Nine:Spades),(Six:Hearts)))",0.5766,7.1e-3,0.4163
"(((King:Spades),(Two:Hearts)),((Nine:Spades),(Six:Spades)))",0.5596,7.8e-3,0.4326
"(((King:Spades),(Two:Hearts)),((Nine:Spades),(Seven:Diamonds)))",0.6033,8.6e-3,0.3881
"(((King:Spades),(Two:Hearts)),((Nine:Spades),(Seven:Hearts)))",0.5947,8.1e-3,0.3972
"(((King:Spades),(Two:Hearts)),((Nine:Spades),(Seven:Spades)))",0.5824,8.6e-3,0.409
"(((King:Spades),(Two:Hearts)),((Nine:Spades),(Eight:Diamonds)))",0.5631,8.5e-3,0.4284
"(((King:Spades),(Two:Hearts)),((Nine:Spades),(Eight:Hearts)))",0.5511,7.7e-3,0.4412
"(((King:Spades),(Two:Hearts)),((Nine:Spades),(Eight:Spades)))",0.5429,8.0e-3,0.4491
"(((King:Spades),(Two:Hearts)),((Nine:Spades),(Nine:Diamonds)))",0.3267,5.2e-3,0.6681
"(((King:Spades),(Two:Hearts)),((Nine:Spades),(Nine:Hearts)))",0.3141,4.6e-3,0.6813
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Three:Clubs)))",0.606,7.8e-3,0.3862
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Three:Diamonds)))",0.5631,7.7e-3,0.4292
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Three:Hearts)))",0.6039,8.2e-3,0.3879
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Three:Spades)))",0.6047,8.5e-3,0.3868
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Four:Clubs)))",0.6518,8.2e-3,0.34
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Four:Diamonds)))",0.6107,8.2e-3,0.3811
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Four:Hearts)))",0.6461,8.1e-3,0.3458
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Four:Spades)))",0.652,8.8e-3,0.3392
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Five:Clubs)))",0.6013,7.6e-3,0.3911
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Five:Diamonds)))",0.576,7.8e-3,0.4162
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Five:Hearts)))",0.598,7.4e-3,0.3946
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Five:Spades)))",0.6023,8.2e-3,0.3895
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Six:Clubs)))",0.591,7.4e-3,0.4016
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Six:Diamonds)))",0.5637,8.0e-3,0.4283
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Six:Hearts)))",0.5884,7.4e-3,0.4042
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Six:Spades)))",0.5918,8.2e-3,0.4
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Seven:Clubs)))",0.6148,8.6e-3,0.3766
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Seven:Diamonds)))",0.5887,8.7e-3,0.4026
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Seven:Hearts)))",0.6105,8.0e-3,0.3815
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Seven:Spades)))",0.6202,8.8e-3,0.371
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Eight:Clubs)))",0.5686,7.7e-3,0.4237
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Eight:Diamonds)))",0.5511,8.3e-3,0.4406
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Eight:Hearts)))",0.5629,7.9e-3,0.4292
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Eight:Spades)))",0.5737,8.6e-3,0.4177
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Nine:Clubs)))",0.5534,7.6e-3,0.439
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Nine:Diamonds)))",0.5384,8.3e-3,0.4533
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Nine:Hearts)))",0.5473,7.9e-3,0.4448
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Nine:Spades)))",0.5599,8.6e-3,0.4315
"(((King:Spades),(Two:Hearts)),((Ten:Diamonds),(Ten:Clubs)))",0.3144,5.1e-3,0.6805
"(((King:Spades),(Two:Hearts)),((Ten:Hearts),(Three:Diamonds)))",0.6049,8.2e-3,0.3869
"(((King:Spades),(Two:Hearts)),((Ten:Hearts),(Three:Hearts)))",0.5809,8.6e-3,0.4105
"(((King:Spades),(Two:Hearts)),((Ten:Hearts),(Three:Spades)))",0.6029,8.9e-3,0.3882
"(((King:Spades),(Two:Hearts)),((Ten:Hearts),(Four:Diamonds)))",0.6473,8.2e-3,0.3445
"(((King:Spades),(Two:Hearts)),((Ten:Hearts),(Four:Hearts)))",0.6124,8.6e-3,0.379
"(((King:Spades),(Two:Hearts)),((Ten:Hearts),(Four:Spades)))",0.651,8.8e-3,0.3402
"(((King:Spades),(Two:Hearts)),((Ten:Hearts),(Five:Diamonds)))",0.5989,7.5e-3,0.3936
"(((King:Spades),(Two:Hearts)),((Ten:Hearts),(Five:Hearts)))",0.5626,7.7e-3,0.4297
"(((King:Spades),(Two:Hearts)),((Ten:Hearts),(Five:Spades)))",0.5977,8.1e-3,0.3942
"(((King:Spades),(Two:Hearts)),((Ten:Hearts),(Six:Diamonds)))",0.5888,7.3e-3,0.4039
"(((King:Spades),(Two:Hearts)),((Ten:Hearts),(Six:Hearts)))",0.5539,7.5e-3,0.4386
"(((King:Spades),(Two:Hearts)),((Ten:Hearts),(Six:Spades)))",0.5843,7.7e-3,0.408
"(((King:Spades),(Two:Hearts)),((Ten:Hearts),(Seven:Diamonds)))",0.6107,8.1e-3,0.3812
"(((King:Spades),(Two:Hearts)),((Ten:Hearts),(Seven:Hearts)))",0.5661,8.0e-3,0.4259
"(((King:Spades),(Two:Hearts)),((Ten:Hearts),(Seven:Spades)))",0.6104,8.4e-3,0.3812
"(((King:Spades),(Two:Hearts)),((Ten:Hearts),(Eight:Diamonds)))",0.5623,7.9e-3,0.4298
"(((King:Spades),(Two:Hearts)),((Ten:Hearts),(Eight:Hearts)))",0.521,7.5e-3,0.4715
"(((King:Spades),(Two:Hearts)),((Ten:Hearts),(Eight:Spades)))",0.5611,8.0e-3,0.4309
"(((King:Spades),(Two:Hearts)),((Ten:Hearts),(Nine:Diamonds)))",0.5464,7.9e-3,0.4457
"(((King:Spades),(Two:Hearts)),((Ten:Hearts),(Nine:Hearts)))",0.5064,7.4e-3,0.4862
"(((King:Spades),(Two:Hearts)),((Ten:Hearts),(Nine:Spades)))",0.5445,7.9e-3,0.4476
"(((King:Spades),(Two:Hearts)),((Ten:Hearts),(Ten:Diamonds)))",0.304,4.9e-3,0.6911
"(((King:Spades),(Two:Hearts)),((Ten:Spades),(Three:Diamonds)))",0.6052,8.5e-3,0.3863
"(((King:Spades),(Two:Hearts)),((Ten:Spades),(Three:Hearts)))",0.6071,9.1e-3,0.3838
"(((King:Spades),(Two:Hearts)),((Ten:Spades),(Three:Spades)))",0.5622,8.7e-3,0.4291
"(((King:Spades),(Two:Hearts)),((Ten:Spades),(Four:Diamonds)))",0.6515,8.7e-3,0.3398
"(((King:Spades),(Two:Hearts)),((Ten:Spades),(Four:Hearts)))",0.651,8.9e-3,0.3401
"(((King:Spades),(Two:Hearts)),((Ten:Spades),(Four:Spades)))",0.6121,8.8e-3,0.3791
"(((King:Spades),(Two:Hearts)),((Ten:Spades),(Five:Diamonds)))",0.6027,8.1e-3,0.3892
"(((King:Spades),(Two:Hearts)),((Ten:Spades),(Five:Hearts)))",0.598,8.2e-3,0.3938
"(((King:Spades),(Two:Hearts)),((Ten:Spades),(Five:Spades)))",0.5602,7.9e-3,0.4319
"(((King:Spades),(Two:Hearts)),((Ten:Spades),(Six:Diamonds)))",0.5936,7.8e-3,0.3986
"(((King:Spades),(Two:Hearts)),((Ten:Spades),(Six:Hearts)))",0.5881,7.7e-3,0.4042
"(((King:Spades),(Two:Hearts)),((Ten:Spades),(Six:Spades)))",0.5618,8.2e-3,0.43
"(((King:Spades),(Two:Hearts)),((Ten:Spades),(Seven:Diamonds)))",0.6198,8.9e-3,0.3713
"(((King:Spades),(Two:Hearts)),((Ten:Spades),(Seven:Hearts)))",0.611,8.4e-3,0.3806
"(((King:Spades),(Two:Hearts)),((Ten:Spades),(Seven:Spades)))",0.5894,8.6e-3,0.402
"(((King:Spades),(Two:Hearts)),((Ten:Spades),(Eight:Diamonds)))",0.5727,8.6e-3,0.4187
"(((King:Spades),(Two:Hearts)),((Ten:Spades),(Eight:Hearts)))",0.5611,8.0e-3,0.4309
"(((King:Spades),(Two:Hearts)),((Ten:Spades),(Eight:Spades)))",0.5424,8.1e-3,0.4495
"(((King:Spades),(Two:Hearts)),((Ten:Spades),(Nine:Diamonds)))",0.5583,8.5e-3,0.4332
"(((King:Spades),(Two:Hearts)),((Ten:Spades),(Nine:Hearts)))",0.5462,7.9e-3,0.4459
"(((King:Spades),(Two:Hearts)),((Ten:Spades),(Nine:Spades)))",0.5396,8.1e-3,0.4523
"(((King:Spades),(Two:Hearts)),((Ten:Spades),(Ten:Diamonds)))",0.3217,5.5e-3,0.6728
"(((King:Spades),(Two:Hearts)),((Ten:Spades),(Ten:Hearts)))",0.3041,4.9e-3,0.691
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Three:Clubs)))",0.5597,7.5e-3,0.4328
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Three:Diamonds)))",0.519,7.3e-3,0.4737
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Three:Hearts)))",0.5604,7.8e-3,0.4318
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Three:Spades)))",0.5603,8.5e-3,0.4312
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Four:Clubs)))",0.6047,8.0e-3,0.3873
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Four:Diamonds)))",0.5651,7.9e-3,0.427
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Four:Hearts)))",0.6016,7.8e-3,0.3906
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Four:Spades)))",0.6075,8.6e-3,0.3839
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Five:Clubs)))",0.5588,6.4e-3,0.4348
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Five:Diamonds)))",0.5339,6.7e-3,0.4594
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Five:Hearts)))",0.5558,6.5e-3,0.4377
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Five:Spades)))",0.5606,7.5e-3,0.4319
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Six:Clubs)))",0.5516,6.5e-3,0.4419
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Six:Diamonds)))",0.5251,7.0e-3,0.4679
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Six:Hearts)))",0.5497,6.6e-3,0.4437
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Six:Spades)))",0.555,7.6e-3,0.4374
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Seven:Clubs)))",0.5867,8.0e-3,0.4053
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Seven:Diamonds)))",0.5606,8.1e-3,0.4313
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Seven:Hearts)))",0.5824,7.4e-3,0.4102
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Seven:Spades)))",0.5934,8.3e-3,0.3983
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Eight:Clubs)))",0.539,7.0e-3,0.454
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Eight:Diamonds)))",0.524,7.5e-3,0.4685
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Eight:Hearts)))",0.533,7.0e-3,0.46
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Eight:Spades)))",0.5446,7.6e-3,0.4478
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Nine:Clubs)))",0.5308,6.7e-3,0.4625
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Nine:Diamonds)))",0.5194,7.2e-3,0.4734
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Nine:Hearts)))",0.5248,6.8e-3,0.4684
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Nine:Spades)))",0.5379,7.4e-3,0.4547
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Ten:Clubs)))",0.5559,7.3e-3,0.4368
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Ten:Diamonds)))",0.5413,7.6e-3,0.4511
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Ten:Hearts)))",0.5475,7.3e-3,0.4452
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Ten:Spades)))",0.5616,8.3e-3,0.4301
"(((King:Spades),(Two:Hearts)),((Jack:Diamonds),(Jack:Clubs)))",0.2896,5.3e-3,0.7051
"(((King:Spades),(Two:Hearts)),((Jack:Hearts),(Three:Diamonds)))",0.5598,7.9e-3,0.4323
"(((King:Spades),(Two:Hearts)),((Jack:Hearts),(Three:Hearts)))",0.5524,8.3e-3,0.4393
"(((King:Spades),(Two:Hearts)),((Jack:Hearts),(Three:Spades)))",0.5603,8.8e-3,0.4309
"(((King:Spades),(Two:Hearts)),((Jack:Hearts),(Four:Diamonds)))",0.6019,8.0e-3,0.3901
"(((King:Spades),(Two:Hearts)),((Jack:Hearts),(Four:Hearts)))",0.5826,8.6e-3,0.4088
"(((King:Spades),(Two:Hearts)),((Jack:Hearts),(Four:Spades)))",0.6076,9.1e-3,0.3833
"(((King:Spades),(Two:Hearts)),((Jack:Hearts),(Five:Diamonds)))",0.5558,6.7e-3,0.4375
"(((King:Spades),(Two:Hearts)),((Jack:Hearts),(Five:Hearts)))",0.5351,7.1e-3,0.4578
"(((King:Spades),(Two:Hearts)),((Jack:Hearts),(Five:Spades)))",0.5563,7.8e-3,0.4359
"(((King:Spades),(Two:Hearts)),((Jack:Hearts),(Six:Diamonds)))",0.5497,6.7e-3,0.4436
"(((King:Spades),(Two:Hearts)),((Jack:Hearts),(Six:Hearts)))",0.5298,7.2e-3,0.463
"(((King:Spades),(Two:Hearts)),((Jack:Hearts),(Six:Spades)))",0.5481,7.4e-3,0.4445
"(((King:Spades),(Two:Hearts)),((Jack:Hearts),(Seven:Diamonds)))",0.5828,7.5e-3,0.4097
"(((King:Spades),(Two:Hearts)),((Jack:Hearts),(Seven:Hearts)))",0.5515,7.7e-3,0.4408
"(((King:Spades),(Two:Hearts)),((Jack:Hearts),(Seven:Spades)))",0.5851,8.0e-3,0.4069
"(((King:Spades),(Two:Hearts)),((Jack:Hearts),(Eight:Diamonds)))",0.5334,7.0e-3,0.4596
"(((King:Spades),(Two:Hearts)),((Jack:Hearts),(Eight:Hearts)))",0.5016,6.9e-3,0.4915
"(((King:Spades),(Two:Hearts)),((Jack:Hearts),(Eight:Spades)))",0.5333,7.0e-3,0.4597
"(((King:Spades),(Two:Hearts)),((Jack:Hearts),(Nine:Diamonds)))",0.5248,6.8e-3,0.4684
"(((King:Spades),(Two:Hearts)),((Jack:Hearts),(Nine:Hearts)))",0.4924,6.3e-3,0.5013
"(((King:Spades),(Two:Hearts)),((Jack:Hearts),(Nine:Spades)))",0.5219,7.0e-3,0.4711
"(((King:Spades),(Two:Hearts)),((Jack:Hearts),(Ten:Diamonds)))",0.5466,7.3e-3,0.4461
"(((King:Spades),(Two:Hearts)),((Jack:Hearts),(Ten:Hearts)))",0.5052,6.8e-3,0.488
"(((King:Spades),(Two:Hearts)),((Jack:Hearts),(Ten:Spades)))",0.5465,7.3e-3,0.4462
"(((King:Spades),(Two:Hearts)),((Jack:Hearts),(Jack:Diamonds)))",0.2814,5.5e-3,0.7131
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Three:Diamonds)))",0.5563,8.3e-3,0.4354
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Three:Hearts)))",0.5635,8.8e-3,0.4277
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Three:Spades)))",0.5164,7.8e-3,0.4758
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Four:Diamonds)))",0.6025,8.5e-3,0.389
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Four:Hearts)))",0.6075,9.1e-3,0.3834
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Four:Spades)))",0.5661,8.2e-3,0.4257
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Five:Diamonds)))",0.5569,7.3e-3,0.4358
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Five:Hearts)))",0.5574,7.8e-3,0.4348
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Five:Spades)))",0.5154,6.6e-3,0.478
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Six:Diamonds)))",0.5526,6.8e-3,0.4406
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Six:Hearts)))",0.5524,7.4e-3,0.4402
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Six:Spades)))",0.5219,7.1e-3,0.471
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Seven:Diamonds)))",0.5895,7.8e-3,0.4027
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Seven:Hearts)))",0.5856,7.9e-3,0.4065
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Seven:Spades)))",0.5579,8.1e-3,0.434
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Eight:Diamonds)))",0.5397,7.6e-3,0.4527
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Eight:Hearts)))",0.5342,6.9e-3,0.4589
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Eight:Spades)))",0.5074,7.1e-3,0.4855
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Nine:Diamonds)))",0.5308,7.4e-3,0.4618
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Nine:Hearts)))",0.5252,6.9e-3,0.4679
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Nine:Spades)))",0.5114,7.0e-3,0.4816
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Ten:Diamonds)))",0.557,7.8e-3,0.4352
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Ten:Hearts)))",0.5479,7.1e-3,0.445
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Ten:Spades)))",0.5355,7.4e-3,0.4571
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Jack:Diamonds)))",0.2925,5.7e-3,0.7018
"(((King:Spades),(Two:Hearts)),((Jack:Spades),(Jack:Hearts)))",0.2814,5.3e-3,0.7133
"(((King:Spades),(Two:Hearts)),((Queen:Diamonds),(Three:Clubs)))",0.6108,9.2e-3,0.38
"(((King:Spades),(Two:Hearts)),((Queen:Diamonds),(Three:Diamonds)))",0.555,8.9e-3,0.4361
"(((King:Spades),(Two:Hearts)),((Queen:Diamonds),(Three:Hearts)))",0.6138,9.5e-3,0.3767
